Date,AAL.L,ABF.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BHP.L,BLND.L,BP.L,BT-A.L,CCL.L,CNA.L,CNE.L,CPG.L,CPI.L,DGE.L,EMG.L,GSK.L,HMSO.L,HSBA.L,IHG.L,III.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,NG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RR.L,SBRY.L,SGE.L,SHP.L,SMIN.L,SN.L,SSE.L,STAN.L,SVT.L,TATE.L,TSCO.L,ULVR.L,UU.L,VED.L,VOD.L,WPP.L,WTB.L,XTA.L
2004-05-14,1148.2164306640625,613.4730224609375,174.4181365966797,499.9674377441406,2645.843994140625,194.64744567871094,456.82830810546875,812.999267578125,432.9605712890625,515.9450073242188,490.4530334472656,170.33079528808594,2364.36962890625,215.7696990966797,470.6276550292969,376.4585266113281,2754.70458984375,749.402099609375,305.7734375,1172.4228515625,1991.4598388671875,696.3787841796875,1562.894287109375,478.9681396484375,112.25554656982422,941.2347412109375,279.6453857421875,1004.9044189453125,89.16199493408203,273.25360107421875,265.8118896484375,458.4759216308594,1398.931396484375,338.9858703613281,594.8206787109375,650.983642578125,612.7139892578125,991.6436157226562,74.55683898925781,306.37457275390625,177.9039764404297,4.756711006164551,1044.6156005859375,575.25927734375,671.7105102539062,686.3470458984375,1221.235107421875,340.26123046875,309.0588684082031,1144.7161865234375,539.9100952148438,1.7829993963241577,157.53567504882812,538.8002319335938,988.1528930664062,634.5
2004-05-17,1141.8255615234375,611.9793701171875,169.83871459960938,496.0613708496094,2604.177734375,189.68829345703125,452.4687805175781,811.0211181640625,434.942138671875,509.37750244140625,488.2272644042969,167.60751342773438,2313.575927734375,215.27978515625,472.0473327636719,371.51220703125,2712.572265625,749.402099609375,300.6960754394531,1163.466064453125,1923.7960205078125,682.5805053710938,1531.511474609375,473.0876770019531,111.26212310791016,928.0012817382812,274.43463134765625,986.1211547851562,87.68012237548828,269.86822509765625,263.2198486328125,525.2327270507812,1401.9140625,336.21710205078125,579.45458984375,650.4876708984375,614.1922607421875,997.370849609375,72.33380889892578,303.88275146484375,171.62496948242188,4.64478874206543,1038.6549072265625,572.7691040039062,672.6987915039062,670.3853759765625,1228.6636962890625,340.55029296875,311.5765380859375,1143.6138916015625,538.9500122070312,1.7516083717346191,156.9490966796875,525.3922119140625,975.6942138671875,622.5
2004-05-18,1141.8255615234375,617.456787109375,166.4539031982422,500.45574951171875,2633.93994140625,193.9036102294922,453.6158752441406,799.646728515625,432.4652404785156,512.2506713867188,478.0865783691406,169.0929412841797,2336.48388671875,212.5857696533203,472.9977111816406,378.1072998046875,2759.38623046875,732.5056762695312,308.5942687988281,1179.389404296875,1982.2330322265625,684.736572265625,1550.3382568359375,475.4377136230469,113.99398803710938,932.4124755859375,279.39727783203125,1012.4176025390625,88.174072265625,270.83544921875,266.04742431640625,463.3625793457031,1398.931396484375,334.2392272949219,597.7947998046875,652.96826171875,610.6431884765625,1003.0982055664062,73.44532775878906,305.5816650390625,178.16558837890625,4.658779144287109,1050.5762939453125,567.7884521484375,664.790771484375,681.9575805664062,1215.292236328125,340.26123046875,313.1502990722656,1154.6412353515625,535.468994140625,1.7547473907470703,158.3567352294922,535.82080078125,986.8413696289062,627.5
2004-05-19,1211.059326171875,622.436279296875,178.79852294921875,507.2912292480469,2616.08251953125,200.84642028808594,461.8760986328125,815.96630859375,457.7296142578125,526.206298828125,480.3126525878906,171.8162384033203,2378.383544921875,213.56553649902344,467.3070373535156,388.27435302734375,2822.57861328125,721.572998046875,314.61181640625,1187.35205078125,1983.7703857421875,689.107177734375,1583.2933349609375,489.9333190917969,115.73247528076172,955.0194702148438,281.6304931640625,1028.3841552734375,89.656005859375,274.86572265625,269.582275390625,470.69091796875,1416.8282470703125,348.08355712890625,601.76025390625,663.3881225585938,621.2899780273438,1048.9166259765625,74.89887237548828,311.244873046875,181.31149291992188,4.6634416580200195,1050.5762939453125,572.7691040039062,676.6530151367188,705.5008544921875,1221.235107421875,335.6357727050781,315.0386962890625,1129.5343017578125,532.5072021484375,1.8300856351852417,162.46240234375,548.2353515625,997.9887084960938,669.0
2004-05-20,1183.365478515625,622.436279296875,176.4092559814453,507.2912292480469,2573.422607421875,196.8790740966797,457.05767822265625,809.0429077148438,448.3173522949219,521.281005859375,478.3338928222656,177.01527404785156,2360.456787109375,213.07566833496094,471.1088562011719,382.50384521484375,2815.552734375,728.0332641601562,308.7823181152344,1168.4423828125,1982.2330322265625,682.2069091796875,1570.7403564453125,485.62017822265625,115.484130859375,938.4778442382812,280.1416015625,1018.0526733398438,89.656005859375,273.09246826171875,265.5761413574219,460.3758239746094,1401.9140625,339.7769470214844,596.8034057617188,659.9149780273438,626.612060546875,1022.7343139648438,73.44532775878906,306.9408874511719,177.38705444335938,4.607481956481934,1045.3607177734375,559.8194580078125,667.261962890625,693.9285888671875,1213.8067626953125,335.6357727050781,312.2061462402344,1121.812744140625,536.949462890625,1.8206678628921509,159.29527282714844,543.765869140625,993.3986206054688,655.5
2004-05-21,1205.7335205078125,623.9298095703125,179.19671630859375,507.2912292480469,2552.59033203125,197.62295532226562,463.0232238769531,810.0320434570312,459.7109680175781,522.512451171875,473.6347961425781,179.2434539794922,2350.497314453125,210.62648010253906,473.47894287109375,377.2828674316406,2813.2158203125,722.5664672851562,307.0898742675781,1155.5040283203125,1986.8465576171875,683.0695190429688,1594.2744140625,487.1864318847656,117.470947265625,931.8611450195312,279.8935546875,1018.991943359375,89.656005859375,273.414794921875,263.6910400390625,460.1044616699219,1403.9027099609375,342.94122314453125,598.7861328125,658.4261474609375,624.246337890625,1051.371337890625,73.27428436279297,309.20623779296875,179.21849060058594,4.467577934265137,1047.5958251953125,566.7923583984375,668.744873046875,712.6834106445312,1216.0352783203125,338.23748779296875,312.2061462402344,1118.503662109375,538.9500122070312,1.8206678628921509,159.8817138671875,545.7525024414062,988.8087768554688,672.5
2004-05-24,1190.8216552734375,623.4322509765625,179.99314880371094,506.8030090332031,2535.7236328125,200.3504638671875,458.893310546875,804.5919799804688,454.2619323730469,527.4376220703125,477.0973815917969,178.748291015625,2380.37548828125,209.15695190429688,471.57806396484375,379.2063293457031,2855.338623046875,719.5850830078125,310.0986633300781,1147.541259765625,1988.3841552734375,683.5006713867188,1575.444091796875,490.31915283203125,118.21598815917969,940.6835327148438,279.1490783691406,1021.8096923828125,88.9150161743164,273.25360107421875,263.4552917480469,459.0188293457031,1392.9656982421875,344.9190673828125,596.3079223632812,657.9301147460938,620.6985473632812,1048.0985107421875,73.87286376953125,306.9408874511719,180.26502990722656,4.509549617767334,1041.63525390625,569.2825317382812,676.1587524414062,711.8856201171875,1217.5206298828125,337.9484558105469,312.5208740234375,1117.4007568359375,532.0137939453125,1.8081119060516357,158.94326782226562,545.7525024414062,1000.6112670898438,680.0
2004-05-25,1197.2127685546875,622.436279296875,179.19671630859375,506.31463623046875,2567.470947265625,199.11070251464844,457.5166320800781,787.2837524414062,450.7941589355469,541.8033447265625,487.2377624511719,179.2434539794922,2376.391357421875,209.8917236328125,473.9482116699219,374.5350341796875,2871.7275390625,718.5908813476562,303.892822265625,1151.5224609375,2019.14013671875,680.0510864257812,1584.85986328125,487.1864318847656,117.22259521484375,931.8611450195312,277.1640930175781,1051.862060546875,88.42103576660156,273.7372741699219,264.1622619628906,466.6194763183594,1401.9140625,341.35919189453125,599.7776489257812,650.4876708984375,615.0801391601562,1044.8255615234375,72.67586517333984,309.20623779296875,177.38705444335938,4.500223159790039,1041.63525390625,567.7884521484375,681.1015625,710.2893676757812,1218.2635498046875,338.526611328125,313.4649963378906,1110.781982421875,533.9877319335938,1.7955552339553833,151.08404541015625,536.8138427734375,1010.4469604492188,674.0
2004-05-26,1221.7110595703125,627.4158935546875,178.40025329589844,510.7088928222656,2549.613037109375,204.06985473632812,455.4514465332031,789.7565307617188,460.2064208984375,540.5724487304688,488.721923828125,180.72885131835938,2417.2275390625,207.6875457763672,488.6379699707031,375.35931396484375,2876.409912109375,716.603271484375,302.9526062011719,1162.4705810546875,2060.660400390625,682.638427734375,1609.966796875,493.0669250488281,117.470947265625,957.2254638671875,277.90838623046875,1057.498046875,88.42103576660156,277.1227722167969,273.8239440917969,469.6052551269531,1397.1807861328125,348.4790344238281,597.2989501953125,657.4338989257812,619.5155639648438,1069.370849609375,74.21481323242188,301.17657470703125,181.31149291992188,4.61680793762207,1045.3607177734375,579.7418212890625,679.6187744140625,714.2796630859375,1221.235107421875,342.28485107421875,314.72393798828125,1109.6793212890625,537.936279296875,1.7971251010894775,150.49757385253906,538.3036499023438,1023.5615844726562,685.5
2004-05-27,1231.297119140625,631.897216796875,180.19224548339844,520.473876953125,2570.4462890625,203.07806396484375,444.6674499511719,795.1964111328125,460.2064208984375,550.012939453125,478.82867431640625,183.94735717773438,2413.242431640625,212.34085083007812,498.11846923828125,376.18377685546875,2892.7900390625,725.54833984375,307.27777099609375,1151.5224609375,2057.585205078125,692.5565795898438,1600.55419921875,493.8505859375,118.71270751953125,979.2813110351562,283.3673095703125,1079.0980224609375,89.40901947021484,279.54083251953125,325.19525146484375,471.2338562011719,1402.152587890625,357.57666015625,594.8206787109375,664.3801879882812,630.160888671875,1074.2801513671875,74.55683898925781,310.4678649902344,181.5731964111328,4.640125274658203,1039.3997802734375,580.7379760742188,688.021240234375,721.0632934570312,1219.7490234375,354.71588134765625,317.5564270019531,1105.2666015625,535.468994140625,1.8143900632858276,151.90518188476562,542.7730102539062,1026.1837158203125,687.0
2004-05-28,1218.51513671875,637.8726806640625,179.19671630859375,519.9857177734375,2520.84375,204.06985473632812,436.40740966796875,791.2400512695312,454.7572937011719,550.42333984375,472.6455078125,181.2240447998047,2440.134033203125,208.4222869873047,500.0193176269531,373.7105407714844,2902.15185546875,719.5850830078125,307.27777099609375,1134.6026611328125,2076.0390625,697.7311401367188,1642.922119140625,480.1376647949219,117.96764373779297,977.626953125,283.8636474609375,1098.8211669921875,87.92709350585938,277.92864990234375,338.8630676269531,469.3339538574219,1378.2861328125,355.2032775878906,596.3079223632812,659.9149780273438,622.1765747070312,1075.09912109375,77.20742797851562,308.7683410644531,184.97433471679688,4.61680793762207,1039.3997802734375,569.7806396484375,684.561279296875,718.6690673828125,1200.435302734375,349.22308349609375,313.4649963378906,1143.874267578125,536.4559936523438,1.7877082824707031,150.49757385253906,540.2899780273438,1049.1337890625,689.5
2004-05-31,1218.51513671875,637.8726806640625,179.19671630859375,519.9857177734375,2520.84375,204.06985473632812,436.40740966796875,791.2400512695312,454.7572937011719,550.42333984375,472.6455078125,181.2240447998047,2440.134033203125,208.47120666503906,500.0193176269531,373.7105407714844,2902.15185546875,719.5850830078125,307.27777099609375,1134.6026611328125,2076.0390625,697.7311401367188,1642.922119140625,545.3335571289062,117.96764373779297,977.626953125,283.8636474609375,1098.8211669921875,87.92709350585938,277.92864990234375,338.8630676269531,469.3339538574219,1378.2861328125,328.3061218261719,596.3079223632812,659.9149780273438,622.1765747070312,1075.09912109375,77.20742797851562,306.1860046386719,184.97433471679688,4.61680793762207,1039.3997802734375,569.7806396484375,684.561279296875,718.6690673828125,1200.435302734375,349.22308349609375,313.4649963378906,1143.874267578125,536.4559936523438,1.7877082824707031,150.49757385253906,540.2899780273438,1053.723876953125,689.5
2004-06-01,1233.427001953125,628.909423828125,179.79405212402344,511.6853942871094,2516.875244140625,205.55760192871094,439.1608581542969,783.3276977539062,459.7109680175781,546.7291259765625,476.85003662109375,178.99591064453125,2387.346923828125,206.46290588378906,499.7786560058594,372.8863220214844,2862.365478515625,710.1432495117188,304.45703125,1138.5845947265625,2051.433837890625,703.3374633789062,1653.9031982421875,478.1844787597656,115.9808120727539,969.9075317382812,279.1490783691406,1080.03759765625,86.6921615600586,275.34930419921875,344.5185852050781,472.5910339355469,1389.224853515625,351.24786376953125,587.3857421875,651.4796752929688,610.3482055664062,1075.9168701171875,75.83938598632812,306.8420715332031,182.88128662109375,4.654114723205566,1037.1644287109375,571.2750244140625,677.1473388671875,721.46240234375,1205.6346435546875,349.8011779785156,314.72393798828125,1138.35888671875,535.468994140625,1.7516083717346191,148.97265625,536.8138427734375,1053.723876953125,698.0
2004-06-02,1205.7335205078125,630.4033813476562,178.0021514892578,512.6620483398438,2513.898681640625,206.3014678955078,440.30804443359375,785.800048828125,443.3635559082031,553.29638671875,482.29119873046875,179.2434539794922,2397.30712890625,207.1977081298828,514.227783203125,370.4132385253906,2864.700927734375,709.6461181640625,302.9526062011719,1105.7403564453125,2085.265869140625,702.4749145507812,1653.9031982421875,479.35394287109375,117.71931457519531,986.44921875,285.8486022949219,1088.4896240234375,86.19816589355469,275.5105285644531,345.0569152832031,463.4790954589844,1388.23046875,351.24786376953125,585.4027709960938,651.9760131835938,615.0801391601562,1055.462158203125,77.29295349121094,308.20166015625,183.40457153320312,4.682095527648926,1034.9298095703125,578.7455444335938,677.6416625976562,724.654541015625,1207.121337890625,355.0049133300781,319.7594909667969,1132.8441162109375,538.9500122070312,1.7076612710952759,148.17373657226562,535.3674926757812,1049.1337890625,684.0
2004-06-03,1202.53857421875,630.9013061523438,173.0244140625,515.1032104492188,2534.7333984375,211.26065063476562,440.5374755859375,790.2509765625,440.8866271972656,552.4755249023438,483.77520751953125,180.9764404296875,2375.39501953125,213.56553649902344,521.3381958007812,367.1156921386719,2829.5966796875,723.560546875,293.1739807128906,1132.6119384765625,2077.576904296875,700.3189086914062,1639.7838134765625,475.4377136230469,116.22918701171875,965.4962768554688,286.8412170410156,1084.7333984375,86.93913269042969,275.0269470214844,335.6291198730469,466.46453857421875,1406.130859375,350.8523254394531,602.2559204101562,656.937744140625,609.4615478515625,1048.9166259765625,78.31893920898438,311.0344543457031,183.40457153320312,4.6634416580200195,1038.6549072265625,585.2203369140625,679.6187744140625,721.8614501953125,1213.0638427734375,353.5593566894531,321.3330993652344,1136.1527099609375,538.9500122070312,1.6935352087020874,146.64859008789062,535.8642578125,1055.0352783203125,677.5
2004-06-04,1209.994384765625,637.8726806640625,172.42709350585938,529.2625732421875,2559.534423828125,209.7729034423828,443.06146240234375,795.1964111328125,441.87744140625,561.9161376953125,479.3231201171875,184.6900634765625,2411.25048828125,214.54505920410156,521.3381958007812,366.566162109375,2925.558837890625,726.0453491210938,294.67840576171875,1134.6026611328125,2091.416748046875,704.6311645507812,1627.2275390625,478.5703430175781,113.99398803710938,980.3839111328125,290.8112487792969,1097.8817138671875,87.92709350585938,277.7675476074219,337.04327392578125,462.6637878417969,1417.0693359375,355.9945068359375,615.6394653320312,667.8538208007812,614.78369140625,1062.8255615234375,79.60139465332031,309.3348693847656,185.7593231201172,4.705414772033691,1040.1448974609375,582.730224609375,684.06689453125,728.6449584960938,1215.292236328125,356.1612854003906,324.16552734375,1136.1527099609375,541.3904418945312,1.7767213582992554,147.2351531982422,548.280029296875,1079.95263671875,694.0
2004-06-07,1238.7525634765625,638.37060546875,180.9887237548828,537.0745239257812,2573.422607421875,209.7729034423828,448.3387145996094,794.7019653320312,455.74798583984375,567.6624755859375,483.52783203125,185.1852264404297,2429.177978515625,217.4840087890625,528.4485473632812,371.2376708984375,2937.25732421875,726.542236328125,298.4394836425781,1138.5845947265625,2076.0390625,713.2559204101562,1686.8583984375,482.88446044921875,114.24237060546875,994.72021484375,295.7738952636719,1108.21240234375,89.40901947021484,282.28143310546875,340.8143310546875,466.7370300292969,1436.9583740234375,364.30096435546875,621.5875244140625,674.303955078125,620.4021606445312,1080.8258056640625,81.054931640625,313.64056396484375,190.20712280273438,4.724067211151123,1049.0858154296875,581.734130859375,685.5498657226562,733.4334716796875,1212.3209228515625,353.27032470703125,324.4804992675781,1153.8016357421875,540.4036254882812,1.8206678628921509,147.8218536376953,556.2261962890625,1080.6077880859375,707.0
2004-06-08,1232.361572265625,631.3994140625,181.9842071533203,536.5863647460938,2588.30419921875,212.00453186035156,447.6502990722656,797.6687622070312,456.73876953125,561.9161376953125,486.9905090332031,183.6997528076172,2458.062255859375,215.03492736816406,542.6691284179688,378.3820495605469,2948.9560546875,733.0025634765625,300.1319885253906,1144.555419921875,2065.2744140625,712.3931274414062,1680.578369140625,484.4506530761719,114.24237060546875,984.7952880859375,297.2628173828125,1101.6380615234375,88.9150161743164,281.4754333496094,341.2857666015625,523.199462890625,1430.991943359375,363.9055480957031,610.6824340820312,676.2884521484375,619.5155639648438,1079.189697265625,81.9099349975586,313.8672790527344,191.77691650390625,4.6867594718933105,1045.3607177734375,578.7455444335938,684.561279296875,735.0297241210938,1200.435302734375,355.0049133300781,325.1097106933594,1150.4921875,538.9500122070312,1.83793306350708,150.168212890625,562.185791015625,1090.443603515625,711.0
2004-06-09,1209.994384765625,632.89306640625,180.9887237548828,531.21533203125,2573.422607421875,214.48411560058594,448.5682373046875,798.16357421875,453.27105712890625,562.3267211914062,475.6134033203125,185.6803741455078,2485.94873046875,216.25953674316406,543.6195678710938,378.931640625,2939.602294921875,731.014892578125,306.5257263183594,1154.5079345703125,2091.416748046875,714.1179809570312,1700.98095703125,486.4030456542969,112.25554656982422,970.1051025390625,291.3075256347656,1106.334228515625,88.9150161743164,283.08758544921875,340.8143310546875,462.39215087890625,1419.05810546875,359.15887451171875,606.2214965820312,665.8689575195312,626.317138671875,1059.5531005859375,81.9099349975586,312.5075378417969,190.20712280273438,4.691423416137695,1040.8900146484375,576.75341796875,687.0328369140625,727.8468627929688,1217.5206298828125,365.70123291015625,324.79510498046875,1150.4921875,536.4559936523438,1.8206678628921509,151.1066436767578,564.1723022460938,1090.443603515625,701.0
2004-06-10,1207.8638916015625,628.909423828125,176.4092559814453,537.0745239257812,2543.660888671875,212.5004425048828,451.5508728027344,793.2179565429688,452.7757873535156,561.5056762695312,476.3553466796875,187.16583251953125,2478.976318359375,214.30023193359375,545.0392456054688,378.1072998046875,2958.318603515625,728.5300903320312,308.9702453613281,1138.5845947265625,2120.63525390625,711.9620971679688,1691.56640625,483.6680908203125,109.77198791503906,964.590087890625,293.5408020019531,1108.21240234375,90.89091491699219,284.6996765136719,338.4573974609375,465.37847900390625,1422.041748046875,362.7189025878906,605.22998046875,662.891845703125,627.794921875,1050.552978515625,80.8839340209961,315.3403015136719,190.20712280273438,4.658779144287109,1054.301513671875,577.749755859375,683.5729370117188,726.2507934570312,1224.94921875,368.8813781738281,325.73919677734375,1157.1109619140625,543.8587646484375,1.8018333911895752,150.52011108398438,559.2059326171875,1087.164794921875,706.5
2004-06-11,1196.1473388671875,631.3994140625,179.99314880371094,536.5863647460938,2536.717041015625,211.01268005371094,448.7974853515625,788.272705078125,449.3080139160156,562.3267211914062,477.3447265625,185.9279327392578,2491.92529296875,212.09593200683594,563.90380859375,374.5350341796875,2934.92138671875,727.0392456054688,299.3796081542969,1144.555419921875,2103.718994140625,712.8244018554688,1711.96484375,479.751708984375,111.75884246826172,961.8326416015625,294.0371398925781,1106.334228515625,91.13789367675781,283.4099426269531,345.0569152832031,463.2065734863281,1407.1251220703125,360.7410583496094,611.1783447265625,659.9149780273438,628.681640625,1058.734619140625,80.54200744628906,315.56689453125,190.73025512695312,4.658779144287109,1044.6156005859375,576.2551879882812,683.07861328125,716.6738891601562,1221.9781494140625,373.5067443847656,325.73919677734375,1158.2144775390625,539.416748046875,1.8018333911895752,151.9279022216797,554.736328125,1072.7396240234375,706.5
2004-06-14,1171.6492919921875,628.909423828125,176.80747985839844,533.65673828125,2507.947021484375,206.3014678955078,444.6674499511719,798.16357421875,440.8866271972656,555.7590942382812,472.8929138183594,184.19496154785156,2495.909423828125,210.38156127929688,559.2599487304688,370.6878967285156,2878.745361328125,720.5787963867188,295.2425231933594,1124.6500244140625,2112.946044921875,701.1813354492188,1675.8743896484375,477.0040588378906,110.26870727539062,955.21435546875,289.81884765625,1104.455810546875,89.90294647216797,281.1529541015625,339.1644592285156,461.5775146484375,1392.2083740234375,356.78564453125,590.855224609375,651.4796752929688,624.8378295898438,1039.916748046875,79.0029296875,312.7340393066406,187.59075927734375,4.598154067993164,1037.1644287109375,572.2709350585938,673.6874389648438,707.8951416015625,1216.0352783203125,371.77227783203125,323.8509216308594,1149.3895263671875,538.4297485351562,1.7767213582992554,149.34695434570312,547.2869262695312,1070.7728271484375,698.5
2004-06-15,1186.5611572265625,628.909423828125,178.59942626953125,541.95703125,2534.7333984375,203.07806396484375,442.6025390625,802.6141357421875,441.87744140625,557.4010009765625,478.0865783691406,186.67063903808594,2502.88037109375,212.83070373535156,549.7793579101562,372.8863220214844,2899.806396484375,727.536376953125,298.4394836425781,1129.6259765625,2105.256591796875,705.0625,1691.56640625,482.1007385253906,109.02693939208984,953.0084228515625,289.32244873046875,1107.27294921875,91.63188171386719,281.4754333496094,336.57196044921875,466.194091796875,1390.2196044921875,361.9277038574219,585.4027709960938,649.4951171875,626.9082641601562,1044.8255615234375,79.17393493652344,313.8672790527344,188.8988800048828,4.649453163146973,1043.125244140625,577.749755859375,681.1015625,714.678955078125,1234.606201171875,373.5067443847656,326.3686828613281,1153.8016357421875,540.4036254882812,1.7767213582992554,149.93348693847656,547.2869262695312,1079.95263671875,701.5
2004-06-16,1185.49560546875,631.897216796875,177.00657653808594,548.7924194335938,2554.57421875,206.79737854003906,445.1263732910156,802.119384765625,447.3265380859375,556.9904174804688,485.2592468261719,192.1173095703125,2509.8515625,213.56553649902344,568.8604736328125,372.8863220214844,2902.15185546875,731.5120239257812,295.2425231933594,1147.541259765625,2094.492431640625,702.043701171875,1711.96484375,475.5249938964844,111.75884246826172,958.5233154296875,289.81884765625,1097.8817138671875,93.11380004882812,282.6038513183594,342.6999206542969,468.36602783203125,1399.169677734375,369.047607421875,589.368408203125,648.998779296875,627.4989013671875,1039.916748046875,79.60139465332031,315.9068298339844,188.8988800048828,4.621471405029297,1063.98779296875,581.734130859375,689.0097045898438,715.8757934570312,1185.253662109375,381.0232238769531,327.9422912597656,1161.523193359375,544.352294921875,1.7453299760818481,149.5816192626953,551.2599487304688,1084.5421142578125,704.5
2004-06-17,1191.886962890625,637.8726806640625,180.19224548339844,544.3981323242188,2534.7333984375,202.33413696289062,446.73260498046875,800.6357421875,454.2619323730469,559.4533081054688,485.2592468261719,192.61244201660156,2544.7109375,212.09593200683594,564.0000610351562,369.5888366699219,2885.772216796875,732.5056762695312,292.79779052734375,1140.5748291015625,2102.181884765625,698.5938110351562,1726.08740234375,475.9229431152344,110.51705932617188,970.6567993164062,292.79638671875,1103.516845703125,91.63188171386719,283.08758544921875,336.3360290527344,468.0945129394531,1414.086181640625,368.25653076171875,594.8206787109375,652.96826171875,626.317138671875,1050.552978515625,79.85789489746094,315.9068298339844,190.20712280273438,4.63079833984375,1058.0269775390625,585.7188110351562,681.5956420898438,716.6738891601562,1188.96875,378.1322326660156,331.0897216796875,1172.5533447265625,537.936279296875,1.7735819816589355,150.168212890625,557.21923828125,1088.4766845703125,691.0
2004-06-18,1201.4730224609375,639.8642578125,182.18333435058594,549.7689208984375,2544.653564453125,204.3177947998047,445.5853271484375,814.9772338867188,461.6925354003906,561.5056762695312,490.7005310058594,193.10760498046875,2569.610595703125,211.85098266601562,568.740234375,367.9401550292969,2958.318603515625,736.481201171875,291.66943359375,1155.5040283203125,2106.794921875,694.2816772460938,1733.9271240234375,475.9229431152344,110.76542663574219,992.7173461914062,293.0445556640625,1111.9688720703125,92.37284088134766,281.4754333496094,335.6291198730469,469.4520263671875,1422.041748046875,369.8387145996094,581.4370727539062,652.96826171875,630.4564208984375,1062.0079345703125,79.77240753173828,317.0399169921875,187.59075927734375,4.621471405029297,1055.7919921875,587.212646484375,683.07861328125,709.4910888671875,1194.9132080078125,374.0849609375,337.6986999511719,1176.966552734375,533.9877319335938,1.7829993963241577,148.8776092529297,559.7025146484375,1102.24658203125,692.5
2004-06-21,1201.4730224609375,642.85205078125,182.38243103027344,560.9985961914062,2553.58203125,204.81373596191406,448.1091613769531,821.9002075195312,464.9124450683594,557.4010009765625,485.0119323730469,194.09791564941406,2583.5546875,216.74940490722656,573.9496459960938,365.1922607421875,2977.043701171875,740.4569702148438,289.2248229980469,1155.5040283203125,2114.484375,694.7130737304688,1733.9302978515625,471.2221374511719,110.76542663574219,994.9229736328125,293.5408020019531,1122.3004150390625,91.63188171386719,281.1529541015625,339.87158203125,471.8955078125,1442.9248046875,366.67431640625,589.368408203125,648.998779296875,633.4136962890625,1058.734619140625,80.54200744628906,324.6316223144531,189.94546508789062,4.584164619445801,1058.0269775390625,589.7033081054688,684.06689453125,707.8951416015625,1199.3726806640625,381.601318359375,338.3283996582031,1185.79052734375,538.9500122070312,1.7327739000320435,147.2351531982422,556.722900390625,1100.9346923828125,690.5
2004-06-22,1181.2354736328125,641.3583984375,182.979736328125,557.5807495117188,2530.76416015625,205.80555725097656,443.52032470703125,814.48291015625,456.73876953125,552.885986328125,481.5493469238281,190.13671875,2584.55029296875,222.13746643066406,601.90966796875,368.21484375,3042.57275390625,738.9658813476562,291.29345703125,1150.5272216796875,2123.711181640625,689.5380859375,1727.656494140625,470.0413513183594,109.27530670166016,996.0260009765625,291.5556640625,1110.0909423828125,91.38490295410156,279.379638671875,341.5214538574219,472.7099914550781,1437.9525146484375,360.7410583496094,584.4112548828125,649.4951171875,628.09033203125,1044.8255615234375,81.22596740722656,324.405029296875,189.1605987548828,4.560847759246826,1062.497802734375,581.734130859375,684.06689453125,694.726806640625,1196.3995361328125,391.14154052734375,336.1250305175781,1182.481201171875,543.8587646484375,1.7327739000320435,144.0675811767578,549.2734985351562,1081.91943359375,690.5
2004-06-23,1179.105224609375,639.8642578125,185.4686279296875,555.6281127929688,2572.431884765625,207.29335021972656,440.7669982910156,873.3310546875,455.50030517578125,559.042724609375,487.2377624511719,190.38426208496094,2611.44091796875,219.6883544921875,649.3117065429688,368.7644958496094,2960.6640625,747.9112548828125,281.3603210449219,1155.5040283203125,2106.794921875,693.8504028320312,1727.656494140625,482.57537841796875,112.25554656982422,1017.534912109375,292.5481872558594,1090.618896484375,91.13789367675781,279.379638671875,337.5146179199219,474.06842041015625,1442.9248046875,362.3232116699219,584.906982421875,649.4951171875,635.7796020507812,1047.280517578125,81.82442474365234,325.1982727050781,189.68380737304688,4.546855926513672,1067.713134765625,594.1856689453125,680.6071166992188,707.8951416015625,1189.7115478515625,384.49224853515625,338.9577331542969,1181.378662109375,544.352294921875,1.7453299760818481,142.8944549560547,554.2396240234375,1076.6734619140625,696.0
2004-06-24,1212.1243896484375,624.4279174804688,188.4552459716797,562.4635620117188,2538.701416015625,206.3014678955078,439.3903503417969,860.4735717773438,467.8846740722656,558.2218627929688,490.9477844238281,193.35513305664062,2632.356201171875,216.50442504882812,656.4219360351562,366.0165710449219,3035.5556640625,746.4203491210938,277.59893798828125,1164.461181640625,2099.10693359375,704.6311645507812,1726.08740234375,480.6226501464844,113.74565124511719,1016.9832763671875,293.0445556640625,1081.225341796875,92.37284088134766,278.2510681152344,340.57861328125,470.5378723144531,1433.974609375,369.443115234375,577.96728515625,657.4338989257812,641.693115234375,1084.0989990234375,83.36346435546875,330.070556640625,193.8699188232422,4.5720391273498535,1078.144287109375,595.1815795898438,673.6874389648438,715.0775756835938,1178.5653076171875,369.74871826171875,338.3283996582031,1179.172119140625,540.4036254882812,1.775151014328003,142.54241943359375,568.1453857421875,1079.2965087890625,713.5
