Date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0011.HK,0012.HK,0016.HK,0017.HK,0019.HK,0023.HK,0066.HK,0083.HK,0101.HK,0144.HK,0179.HK,0267.HK,0291.HK,0293.HK,0330.HK,0551.HK,0762.HK,0883.HK,0941.HK,0992.HK,1038.HK,1199.HK,2388.HK
2004-01-15,21.56502914428711,14.677433013916016,1.9242725372314453,1.6571472883224487,52.16307830810547,11.249673843383789,1.4370512962341309,36.90519714355469,9.45067024230957,33.64254379272461,11.394339561462402,23.92586898803711,9.82923412322998,6.258260726928711,1.934399962425232,4.62830114364624,4.381953716278076,26.474496841430664,9.013216018676758,2.9777188301086426,7.063790321350098,183.90663146972656,7.628421306610107,4.76976203918457,,10.325338363647461,1.6902356147766113,7.574575424194336,4.800219535827637,5.170430660247803
2004-01-16,21.490142822265625,14.597887992858887,1.964698314666748,1.6290602684020996,51.73725891113281,11.177094459533691,1.4111580848693848,36.725181579589844,8.965428352355957,33.408905029296875,11.467855453491211,23.374582290649414,9.970808982849121,6.657719135284424,1.896470308303833,4.772292137145996,4.401871681213379,26.602394104003906,8.830927848815918,2.9777188301086426,7.162243366241455,180.56961059570312,7.645794868469238,4.7146196365356445,,10.286152839660645,1.6419440507888794,7.72064208984375,4.674449443817139,5.099112033843994
2004-01-19,21.864540100097656,14.717212677001953,1.9485278129577637,1.6676801443099976,51.95016098022461,11.213383674621582,1.424104928970337,37.085227966308594,9.127177238464355,33.75934982299805,11.688389778137207,23.595096588134766,9.950581550598145,6.657719135284424,1.934399962425232,4.998563766479492,4.441707611083984,26.474496841430664,8.77016544342041,3.025747776031494,7.186853885650635,190.95143127441406,7.993332386016846,4.742192268371582,,10.246966361999512,1.6419440507888794,7.908442497253418,4.821181297302246,5.0812859535217285
2004-01-20,22.613325119018555,14.717212677001953,1.9485278129577637,1.7273658514022827,52.58889389038086,11.213383674621582,1.5017832517623901,37.44527816772461,9.427562713623047,35.27793502807617,12.791067123413086,24.25664710998535,10.092156410217285,6.737614154815674,2.124047040939331,5.3071184158325195,4.481544017791748,26.602394104003906,8.932201385498047,3.1218016147613525,7.260690212249756,192.0637664794922,8.062840461730957,5.128182888031006,,10.717192649841309,1.6902356147766113,8.075376510620117,4.758296489715576,5.206089019775391
2004-01-21,23.212350845336914,14.796765327453613,1.9808688163757324,1.7940731048583984,53.22762680053711,11.285964965820312,1.5535688400268555,37.44527816772461,9.543097496032715,36.21245193481445,13.379164695739746,24.477161407470703,10.314629554748535,6.764243125915527,2.3136940002441406,5.1425557136535645,4.501462459564209,27.11397361755371,9.276525497436523,3.3299221992492676,7.432978630065918,191.32220458984375,8.062840461730957,5.155754566192627,,10.893525123596191,1.7385286092758179,7.845841407775879,4.884065628051758,5.259574890136719
2004-01-22,23.212350845336914,14.796765327453613,1.9808688163757324,1.7940731048583984,53.22762680053711,11.285964965820312,1.5406221151351929,37.44527816772461,9.543097496032715,36.21245193481445,13.379164695739746,24.477161407470703,10.314629554748535,6.764243125915527,2.3136940002441406,5.1425557136535645,4.501462459564209,27.11397361755371,9.276525497436523,3.3299221992492676,7.432978630065918,191.32220458984375,8.062840461730957,5.155754566192627,,10.893525123596191,1.7385286092758179,7.845841407775879,4.884065628051758,5.259574890136719
2004-01-23,23.212350845336914,14.796765327453613,1.9808688163757324,1.7940731048583984,53.22762680053711,11.285964965820312,1.5406221151351929,37.44527816772461,9.543097496032715,36.21245193481445,13.379164695739746,24.477161407470703,10.314629554748535,6.764243125915527,2.3136940002441406,5.1425557136535645,4.501462459564209,27.11397361755371,9.276525497436523,3.3299221992492676,7.432978630065918,191.32220458984375,8.062840461730957,5.155754566192627,,10.893525123596191,1.7385286092758179,7.845841407775879,4.884065628051758,5.259574890136719
2004-01-26,23.362106323242188,14.916095733642578,2.0212948322296143,1.8572691679000854,52.58889389038086,11.322250366210938,1.5665152072906494,38.34540557861328,9.727951049804688,37.38058853149414,13.893746376037598,24.477161407470703,10.496650695800781,6.870769023895264,2.1430115699768066,5.121985912322998,4.620969295501709,26.602394104003906,9.317037582397461,3.313913345336914,7.285303115844727,194.65921020507812,8.114967346191406,5.017899513244629,,10.63882064819336,1.702309250831604,8.263174057006836,4.946951866149902,5.2239179611206055
2004-01-27,22.912837982177734,14.836545944213867,2.0455501079559326,1.8467360734939575,52.37599182128906,11.322250366210938,1.6830331087112427,38.34540557861328,9.473775863647461,36.44608688354492,13.379164695739746,25.028444290161133,10.47642707824707,6.844136714935303,2.124047040939331,5.039706230163574,4.561217308044434,26.85818862915039,9.17525577545166,3.377950668334961,7.162243366241455,201.33326721191406,8.114967346191406,5.3763203620910645,,10.873934745788574,1.8713327646255493,8.200573921203613,4.821181297302246,5.295234203338623
2004-01-28,22.01429557800293,14.876314163208008,2.061720609664917,1.7765185832977295,51.52433395385742,11.285964965820312,1.5794615745544434,37.625301361083984,9.219603538513184,35.16112518310547,12.055947303771973,24.146381378173828,10.132604598999023,6.657719135284424,1.9723292589187622,4.977995872497559,4.342116832733154,26.346603393554688,8.729656219482422,3.2818949222564697,7.0145649909973145,197.62542724609375,7.941203594207764,5.128182888031006,,10.46248722076416,1.7747482061386108,8.221441268920898,4.611566066741943,5.2239179611206055
2004-01-29,21.639911651611328,14.796765327453613,2.0455501079559326,1.6957675218582153,51.73725891113281,11.358538627624512,1.5794615745544434,37.085227966308594,9.288922309875488,34.57705307006836,12.497025489807129,23.595096588134766,9.809008598327637,6.551199436187744,2.010258197784424,4.8957133293151855,4.342116832733154,25.835006713867188,9.013216018676758,3.201848268508911,6.891502857208252,190.95143127441406,7.889068603515625,5.266037464141846,,10.266563415527344,1.8592596054077148,8.430106163024902,4.590602874755859,5.188258647918701
2004-01-30,21.639911651611328,14.916095733642578,2.0778908729553223,1.7273658514022827,51.73725891113281,11.431120872497559,1.592407464981079,37.80533218383789,9.127177238464355,35.044315338134766,12.497025489807129,23.705354690551758,9.667437553405762,6.471305847167969,2.0481879711151123,4.875143527984619,4.362036228179932,26.090803146362305,8.932201385498047,3.265885591506958,7.0145649909973145,186.8728485107422,7.697924613952637,4.962757587432861,,10.031447410583496,1.8109670877456665,8.075376510620117,4.527719974517822,5.241746425628662
2004-02-02,20.96599578857422,14.876314163208008,2.0293800830841064,1.6711913347244263,50.885597229003906,11.358538627624512,1.527675986289978,37.085227966308594,8.803681373596191,34.10979080200195,11.908926010131836,23.264328002929688,9.505638122558594,6.338149547576904,2.0292229652404785,4.772292137145996,4.322200298309326,25.32343101501465,8.587874412536621,3.265885591506958,6.891502857208252,176.86178588867188,7.645794868469238,4.742192268371582,,9.796337127685547,1.7747482061386108,7.699776649475098,4.380987167358398,5.134771347045898
2004-02-03,21.490142822265625,14.876314163208008,2.0293800830841064,1.6957675218582153,50.885597229003906,11.358538627624512,1.5535688400268555,37.26525115966797,9.127177238464355,34.693870544433594,12.497025489807129,23.15406608581543,9.707886695861816,6.418041706085205,2.0861172676086426,4.751723766326904,4.401871681213379,25.195528030395508,8.506857872009277,3.265885591506958,6.793054103851318,183.90663146972656,7.7500529289245605,4.962757587432861,,9.855114936828613,1.7506015300750732,7.762375831604004,4.548678874969482,5.152598857879639
2004-02-04,21.415258407592773,14.916095733642578,2.0212948322296143,1.6676801443099976,51.098514556884766,11.431120872497559,1.514729619026184,37.44527816772461,9.196495056152344,35.044315338134766,12.42350959777832,23.595096588134766,9.809008598327637,6.551199436187744,2.0861172676086426,4.731151103973389,4.381953716278076,25.32343101501465,8.567621231079102,3.2178573608398438,6.743829727172852,188.35595703125,7.871693134307861,4.82490348815918,,9.737558364868164,1.702309250831604,7.908442497253418,4.590602874755859,5.134771347045898
2004-02-05,21.415258407592773,14.955865859985352,2.0293800830841064,1.6255489587783813,50.885597229003906,11.467409133911133,1.514729619026184,37.80533218383789,9.057857513427734,34.57705307006836,12.276482582092285,22.933549880981445,9.748336791992188,6.5778303146362305,2.105081081390381,4.669442176818848,4.322200298309326,25.067644119262695,8.365077018737793,3.201848268508911,6.866891384124756,192.0637664794922,7.871693134307861,4.742192268371582,,9.717965126037598,1.702309250831604,7.991905212402344,4.569642066955566,5.116941452026367
2004-02-06,21.93941307067871,15.035417556762695,2.0455501079559326,1.6817235946655273,51.95016098022461,11.50369930267334,1.5665152072906494,38.525428771972656,9.288922309875488,35.978816986083984,13.158629417419434,23.264328002929688,9.950581550598145,6.684350967407227,2.1619765758514404,4.834004878997803,4.342116832733154,25.451330184936523,8.446093559265137,3.2979044914245605,7.03917932510376,197.25469970703125,7.941203594207764,4.797333240509033,,9.972672462463379,1.7506015300750732,8.054508209228516,4.674449443817139,5.170430660247803
2004-02-09,22.388683319091797,15.274080276489258,2.061720609664917,1.7800294160842896,52.80179214477539,11.576274871826172,1.6312472820281982,38.7054443359375,9.358242988586426,36.67970657348633,13.820233345031738,23.484838485717773,10.132604598999023,6.844136714935303,2.199906349182129,5.019134998321533,4.441707611083984,25.5792179107666,8.992963790893555,3.4419867992401123,7.211464881896973,204.6702423095703,7.9759521484375,4.9076151847839355,,10.286152839660645,1.8230401277542114,8.09624195098877,4.800219535827637,5.330890655517578
2004-02-10,22.313812255859375,15.393402099609375,2.0536348819732666,1.7624748945236206,52.80179214477539,11.685147285461426,1.67008638381958,38.885475158691406,9.265816688537598,36.44608688354492,13.305654525756836,23.81561279296875,10.25395393371582,6.790875434875488,2.124047040939331,4.936854839324951,4.401871681213379,25.70713233947754,8.952455520629883,3.377950668334961,7.088403701782227,200.22088623046875,7.854315757751465,4.9076151847839355,,10.090228080749512,1.7868205308914185,8.054508209228516,4.69541072845459,5.366550922393799
2004-02-11,22.313812255859375,15.353631019592285,2.0536348819732666,1.7449207305908203,53.22762680053711,11.721434593200684,1.6312472820281982,38.885475158691406,9.219603538513184,35.86201095581055,13.379164695739746,23.81561279296875,10.27418041229248,6.764243125915527,2.067152976989746,4.936854839324951,4.381953716278076,25.5792179107666,8.952455520629883,3.2979044914245605,7.162243366241455,203.5579376220703,7.871693134307861,4.990329265594482,,10.149009704589844,1.726455569267273,8.200573921203613,4.611566066741943,5.402207374572754
2004-02-12,22.16405487060547,15.353631019592285,2.0778908729553223,1.765985369682312,53.44053268432617,11.830300331115723,1.6183009147644043,39.24553680419922,9.080962181091309,35.628379821777344,12.64404582977295,24.036123275756836,10.27418041229248,6.817506790161133,1.991294026374817,4.936854839324951,4.441707611083984,25.70713233947754,9.053729057312012,3.3299221992492676,7.408365726470947,221.72613525390625,7.941203594207764,5.017899513244629,,10.168598175048828,1.726455569267273,8.200573921203613,4.674449443817139,5.455696105957031
2004-02-13,22.16405487060547,15.433188438415527,2.0778908729553223,1.7624748945236206,53.44053268432617,11.939167976379395,1.6312472820281982,39.42556381225586,9.265816688537598,36.44608688354492,12.791067123413086,23.484838485717773,10.27418041229248,6.790875434875488,2.0292229652404785,4.875143527984619,4.421789646148682,25.835006713867188,9.276525497436523,3.3939592838287354,7.457590579986572,229.1416778564453,7.958576679229736,5.348751068115234,,10.344928741455078,1.7868205308914185,8.24230670928955,4.65349006652832,5.562670707702637
2004-02-16,22.23893165588379,15.393402099609375,2.1264021396636963,1.7554527521133423,53.86634826660156,11.90287971496582,1.6183009147644043,39.24553680419922,9.15028190612793,36.21245193481445,12.42350959777832,23.595096588134766,10.233731269836426,7.003923416137695,2.010258197784424,4.936854839324951,4.421789646148682,25.962913513183594,9.337288856506348,3.4259772300720215,7.506814956665039,235.0741729736328,7.9759521484375,5.514176845550537,,10.521267890930176,1.8109670877456665,8.15884017944336,4.674449443817139,5.6339850425720215
2004-02-17,22.16405487060547,15.433188438415527,2.1344871520996094,1.7449207305908203,53.6534538269043,11.830300331115723,1.592407464981079,39.24553680419922,9.15028190612793,36.21245193481445,12.202973365783691,23.705354690551758,10.193281173706055,6.977291107177734,2.010258197784424,4.813432693481445,4.421789646148682,25.70713233947754,9.620851516723633,3.409968137741089,7.506814956665039,241.00660705566406,7.961769104003906,5.541745662689209,,10.54085636138916,1.7868205308914185,8.221441268920898,4.7792582511901855,5.598328113555908
2004-02-18,22.463571548461914,15.433188438415527,2.150657892227173,1.7519423961639404,54.71799850463867,11.939167976379395,1.6183009147644043,39.24553680419922,9.219603538513184,36.44608688354492,12.129457473754883,24.036123275756836,10.233731269836426,6.950664043426514,2.0292229652404785,4.731151103973389,4.561217308044434,25.32343101501465,9.641106605529785,3.4740045070648193,7.556041240692139,241.00660705566406,7.819908142089844,5.624459266662598,,10.54085636138916,1.8109670877456665,8.117106437683105,4.716373920440674,5.562670707702637
2004-02-19,22.688203811645508,15.4729642868042,2.150657892227173,1.7449207305908203,54.07925033569336,11.939167976379395,1.5794615745544434,39.42556381225586,9.358242988586426,36.09563446044922,12.129457473754883,23.81561279296875,10.233731269836426,6.924032211303711,1.9723292589187622,4.587160587310791,4.481544017791748,25.32343101501465,9.60059642791748,3.4900147914886475,7.531428813934326,239.5235137939453,7.890839576721191,5.514176845550537,,10.619230270385742,1.6540164947509766,8.200573921203613,4.63252592086792,5.527010917663574
2004-02-20,22.538450241088867,15.592289924621582,2.1264021396636963,1.723854422569275,54.07925033569336,11.90287971496582,1.5794615745544434,39.24553680419922,9.427562713623047,35.74519348144531,12.129457473754883,24.146381378173828,10.233731269836426,6.870769023895264,1.9533647298812866,4.62830114364624,4.501462459564209,25.195528030395508,9.701869010925293,3.5380420684814453,7.5806565284729,233.591064453125,7.837642669677734,5.514176845550537,,10.756377220153809,1.6057244539260864,8.304905891418457,4.737336158752441,5.527010917663574
2004-02-23,22.089176177978516,15.671847343444824,2.102147340774536,1.6711913347244263,53.86634826660156,11.866594314575195,1.5665152072906494,39.42556381225586,9.173386573791504,35.044315338134766,12.055947303771973,23.705354690551758,10.112380027770996,6.844136714935303,1.934399962425232,4.607729911804199,4.5213799476623535,24.683950424194336,9.519580841064453,3.5540523529052734,7.728329181671143,229.1416778564453,7.7667131423950195,5.348751068115234,,10.619230270385742,1.6057244539260864,8.179707527160645,4.863105773925781,5.509181499481201
2004-02-24,21.93941307067871,16.02983283996582,2.174913167953491,1.6817235946655273,54.29217529296875,12.08432388305664,1.5406221151351929,39.785614013671875,9.057857513427734,34.343414306640625,11.688389778137207,23.81561279296875,10.152831077575684,6.844136714935303,1.9533647298812866,4.62830114364624,4.501462459564209,24.556053161621094,9.499326705932617,3.5220346450805664,7.851390838623047,234.33258056640625,7.74898099899292,5.238467216491699,,10.560447692871094,1.569504976272583,8.221441268920898,4.842144012451172,5.527010917663574
2004-02-25,21.71476936340332,15.87072467803955,2.150657892227173,1.646614670753479,53.86634826660156,12.048036575317383,1.5406221151351929,39.24553680419922,8.826788902282715,34.343414306640625,11.467855453491211,23.81561279296875,10.092156410217285,6.5245680809021,1.9533647298812866,4.566590309143066,4.501462459564209,23.91657066345215,9.236018180847168,3.4579966068267822,7.654490947723389,229.1416778564453,7.678053379058838,5.155754566192627,,10.286152839660645,1.569504976272583,8.117106437683105,4.800219535827637,5.3843793869018555
2004-02-26,21.56502914428711,16.02983283996582,2.158743143081665,1.6501253843307495,53.86634826660156,12.011748313903809,1.5535688400268555,39.24553680419922,8.849895477294922,34.46023178100586,11.541365623474121,23.705354690551758,10.152831077575684,6.364784240722656,1.9154354333877563,4.587160587310791,4.501462459564209,24.044471740722656,9.641106605529785,3.4419867992401123,7.777553081512451,225.43389892578125,7.713514804840088,5.266037464141846,,10.482076644897461,1.5815784931182861,8.221441268920898,4.842144012451172,5.491353988647461
2004-02-27,22.23893165588379,15.950273513793945,2.174913167953491,1.706300139427185,54.50509262084961,12.120619773864746,1.5794615745544434,39.785614013671875,9.15028190612793,35.74519348144531,12.349993705749512,24.25664710998535,10.21350383758545,6.5778303146362305,2.010258197784424,4.62830114364624,4.501462459564209,23.91657066345215,9.762632369995117,3.5060253143310547,7.777553081512451,227.65859985351562,7.979500770568848,5.514176845550537,,10.736784934997559,1.569504976272583,8.284040451049805,4.988875865936279,5.598328113555908
2004-03-01,22.23893165588379,15.950273513793945,2.2476792335510254,1.7273658514022827,54.29217529296875,12.265771865844727,1.5794615745544434,39.24553680419922,9.219603538513184,36.09563446044922,12.202973365783691,24.146381378173828,10.294404029846191,6.5245680809021,1.9723292589187622,4.587160587310791,4.501462459564209,23.788673400878906,9.742380142211914,3.5060253143310547,7.900616645812988,232.1079559326172,8.032696723937988,5.596888542175293,,10.913117408752441,1.5815784931182861,8.263174057006836,4.925990104675293,5.562670707702637
2004-03-02,22.089176177978516,15.87072467803955,2.1910836696624756,1.6957675218582153,53.44053268432617,12.120619773864746,1.5535688400268555,37.985355377197266,9.196495056152344,35.044315338134766,12.129457473754883,24.036123275756836,10.21350383758545,6.471305847167969,1.991294026374817,4.6900129318237305,4.461625576019287,23.27709197998047,9.580343246459961,3.4419867992401123,7.8021650314331055,237.29885864257812,8.050427436828613,5.596888542175293,,10.697599411010742,1.5936506986618042,8.137974739074707,4.884065628051758,5.455696105957031
2004-03-03,21.639911651611328,15.63206672668457,2.1829984188079834,1.660658359527588,52.16307830810547,11.866594314575195,1.5406221151351929,36.90519714355469,8.89610767364502,34.693870544433594,11.835413932800293,23.595096588134766,9.890059471130371,6.5245680809021,1.9533647298812866,4.648870944976807,4.5213799476623535,23.788673400878906,9.236018180847168,3.3939592838287354,7.752939224243164,233.591064453125,8.050427436828613,5.321178436279297,,10.482076644897461,1.5453587770462036,8.137974739074707,4.988875865936279,5.420037746429443
2004-03-04,21.56502914428711,15.830947875976562,2.2072532176971436,1.6747020483016968,52.16307830810547,11.939167976379395,1.5535688400268555,37.085227966308594,8.94232177734375,35.044315338134766,11.688389778137207,23.374582290649414,9.76565170288086,6.497934818267822,1.9533647298812866,4.62830114364624,4.501462459564209,23.404987335205078,9.398052215576172,3.3459320068359375,7.728329181671143,224.69235229492188,8.13908863067627,5.210894584655762,,10.442895889282227,1.5212123394012451,8.117106437683105,4.946951866149902,5.348720073699951
2004-03-05,21.56502914428711,15.63206672668457,2.1910836696624756,1.6641695499420166,51.95016098022461,11.757722854614258,1.5535688400268555,36.725181579589844,8.965428352355957,34.92749786376953,11.61487865447998,23.374582290649414,9.869324684143066,6.5245680809021,1.9533647298812866,4.731151103973389,4.461625576019287,23.02130126953125,9.276525497436523,3.2979044914245605,7.8021650314331055,227.65859985351562,8.582396507263184,5.348751068115234,,10.560447692871094,1.5453587770462036,8.09624195098877,4.863105773925781,5.4735260009765625
2004-03-08,21.56502914428711,15.791171073913574,2.2072532176971436,1.699278473854065,52.37599182128906,11.90287971496582,1.4370512962341309,36.90519714355469,9.104070663452148,35.628379821777344,12.055947303771973,23.705354690551758,9.703452110290527,6.604458332061768,2.010258197784424,4.916285037994385,4.541297435760498,23.149198532104492,9.35754108428955,3.4419867992401123,7.974454402923584,232.84954833984375,8.671058654785156,5.3763203620910645,,10.736784934997559,1.5574318170547485,8.221441268920898,4.925990104675293,5.491353988647461
2004-03-09,21.34038543701172,15.75139045715332,2.1668286323547363,1.6641695499420166,51.95016098022461,11.866594314575195,1.4629435539245605,36.18510055541992,8.89610767364502,34.81067657470703,11.908926010131836,23.595096588134766,9.579050064086914,6.5778303146362305,1.991294026374817,4.792862415313721,4.461625576019287,22.89340591430664,9.256274223327637,3.377950668334961,8.072904586791992,228.40016174316406,8.227754592895508,5.183324337005615,,10.619230270385742,1.5332852602005005,7.887576580047607,4.884065628051758,5.437865734100342
2004-03-10,21.040874481201172,15.87072467803955,2.11023211479187,1.6220386028289795,51.52433395385742,11.975456237792969,1.4758902788162231,36.725181579589844,8.711254119873047,34.57705307006836,11.76190185546875,23.264328002929688,9.288775444030762,6.497934818267822,1.934399962425232,4.62830114364624,4.282363414764404,22.253915786743164,9.17525577545166,3.361940860748291,7.900616645812988,228.40016174316406,8.032696723937988,4.935186862945557,,10.188188552856445,1.4849932193756104,7.845841407775879,4.69541072845459,5.3843793869018555
2004-03-11,20.44184684753418,15.990049362182617,2.0778908729553223,1.5763968229293823,51.098514556884766,12.048036575317383,1.424104928970337,36.36514663696289,8.480186462402344,33.87615966796875,10.659218788146973,22.933549880981445,9.288775444030762,6.444674968719482,1.896470308303833,4.6116814613342285,4.063266754150391,21.614444732666016,9.013216018676758,3.3939592838287354,7.605267524719238,225.43389892578125,8.511465072631836,4.935186862945557,,9.874706268310547,1.4004815816879272,7.762375831604004,4.758296489715576,5.27740478515625
2004-03-12,20.14232635498047,15.990049362182617,2.085977077484131,1.5553313493728638,50.67270278930664,11.794013023376465,1.3852652311325073,36.725181579589844,8.272226333618164,33.05845642089844,10.953268051147461,22.823293685913086,9.350973129272461,6.5245680809021,1.8585402965545654,4.57013463973999,4.182774066925049,21.8702335357666,8.891695022583008,3.313913345336914,7.777553081512451,227.65859985351562,8.156825065612793,4.962757587432861,,9.776742935180664,1.448773741722107,7.8667097091674805,4.800219535827637,5.259574890136719
2004-03-15,19.91769790649414,15.950273513793945,2.06980562210083,1.5096896886825562,50.885597229003906,11.90287971496582,1.3852652311325073,36.37697219848633,8.318438529968262,33.05845642089844,10.73273754119873,22.823293685913086,9.350973129272461,6.418041706085205,1.8585402965545654,4.6116814613342285,4.262446880340576,22.765512466430664,8.952455520629883,3.313913345336914,7.605267524719238,237.29885864257812,8.068161010742188,4.962757587432861,,9.659187316894531,1.4608467817306519,7.82497501373291,4.946951866149902,5.295234203338623
2004-03-16,20.14232635498047,16.149150848388672,2.06980562210083,1.5237327814102173,50.885597229003906,12.08432388305664,1.3593732118606567,36.28535842895508,8.410867691040039,33.29209899902344,10.585710525512695,22.713037490844727,9.51684856414795,6.418041706085205,1.8585402965545654,4.6116814613342285,4.282363414764404,22.381816864013672,8.851183891296387,3.2818949222564697,7.654490947723389,237.29885864257812,8.24548053741455,4.935186862945557,,9.639595031738281,1.4125546216964722,7.845841407775879,5.030797481536865,5.241746425628662
2004-03-17,20.217206954956055,16.188936233520508,2.102147340774536,1.562353253364563,50.77467346191406,12.193194389343262,1.3593732118606567,36.37697219848633,8.61882495880127,33.525718688964844,11.17380428314209,22.933549880981445,9.620516777038574,6.471305847167969,1.9154354333877563,4.6116814613342285,4.461625576019287,21.99813461303711,9.134745597839355,3.265885591506958,7.777553081512451,238.0404815673828,8.2100191116333,4.990329265594482,1.2469351291656494,9.698373794555664,1.424627423286438,7.92930793762207,4.925990104675293,5.313060760498047
