Date,AA,ABT,AEP,AES,AIG,ALL,AMGN,ATI,AXP,BA,BAC,BAX,BDK,BMY,C,CAT,CCU,CI,CL,CMCSA,COF,CPB,CSCO,CVX,DD,DIS,EP,ETR,EXC,F,FDX,GD,GE,GS,HAL,HD,HIG,HNZ,HON,HPQ,IBM,INTC,IP,JNJ,JPM,KO,MCD,MDT,MMM,MO,MRK,MS,MSFT,NSC,ORCL,PEP,PFE,PG,ROK,SLB,SO,T,TGT,TWX,TXN,UIS,UPS,USB,VZ,WFC,WMB,WMT,WY,XOM,XRX
2004-01-16,64.73725128173828,10.994597434997559,13.190269470214844,6.526930809020996,840.6123046875,26.29903793334961,43.556758880615234,9.495083808898926,31.943523406982422,30.30455780029297,23.983579635620117,11.429436683654785,6.5,13.283310890197754,298.2257995605469,24.697961807250977,4.087274074554443,17.655088424682617,15.532983779907227,8.297929763793945,49.35860061645508,13.75031852722168,19.063894271850586,18.65348243713379,30.931289672851562,19.669702529907227,9.119999885559082,12.153336524963379,10.429486274719238,7.595972537994385,57.003456115722656,29.46196174621582,93.84244537353516,72.10427856445312,9.945493698120117,21.05059051513672,39.777076721191406,35.22999954223633,21.90841293334961,7.113408088684082,48.61320877075195,18.893091201782227,18.47287940979004,27.33802604675293,21.98220443725586,13.131253242492676,14.13241195678711,31.51564598083496,38.338348388671875,3.512641429901123,20.314329147338867,31.756275177001953,17.17022132873535,14.226119041442871,11.925203323364258,25.15662384033203,13.717456817626953,27.379783630371094,23.447410583496094,17.4942684173584,11.1318941116333,4.373072147369385,24.010780334472656,27.29295539855957,20.981203079223633,156.89999389648438,37.731754302978516,14.161890029907227,11.32093334197998,15.5935640335083,3.762700080871582,11.656535148620605,11.76023006439209,19.80803871154785,16.217191696166992
2004-01-20,66.91731262207031,11.00222396850586,13.16069221496582,6.781992435455322,832.0626831054688,25.96956443786621,43.179500579833984,9.809704780578613,32.15473937988281,29.733028411865234,24.302274703979492,11.458320617675781,6.559999942779541,13.384480476379395,296.9605712890625,24.11380386352539,4.090843200683594,17.703458786010742,15.487503051757812,8.240113258361816,49.82084274291992,13.729106903076172,18.88719367980957,18.94190216064453,30.555086135864258,19.368921279907227,8.640000343322754,12.189582824707031,10.407361030578613,7.6336469650268555,56.40029525756836,29.477678298950195,93.87057495117188,72.0468521118164,10.2747163772583,21.092758178710938,39.53317642211914,35.04999923706055,20.872400283813477,6.98797607421875,49.52099609375,18.73224639892578,18.422035217285156,27.906997680664062,21.881450653076172,13.144414901733398,14.054244995117188,31.528486251831055,36.06441879272461,3.481886863708496,20.221973419189453,31.46725082397461,17.34926414489746,14.101880073547363,11.812779426574707,25.522417068481445,13.533257484436035,27.28852653503418,22.989274978637695,18.059125900268555,11.222675323486328,4.460635662078857,23.250478744506836,26.984643936157227,20.918621063232422,147.0,37.266563415527344,14.012826919555664,11.394465446472168,15.637194633483887,3.75585675239563,11.541013717651367,11.745996475219727,19.993894577026367,16.10923194885254
2004-01-21,67.06509399414062,11.108997344970703,13.43954086303711,7.004353046417236,843.26123046875,26.56968116760254,43.08346939086914,9.083656311035156,32.25714874267578,30.022233963012695,24.84252166748047,11.223664283752441,6.400000095367432,13.476846694946289,303.40704345703125,24.48073387145996,4.087274074554443,17.679271697998047,15.599688529968262,8.355748176574707,51.25165557861328,13.935996055603027,18.71703338623047,19.10703468322754,31.074243545532227,19.455991744995117,9.119999885559082,12.439046859741211,10.54173755645752,7.741959571838379,57.0523567199707,28.987581253051758,95.24935913085938,72.83621215820312,10.307283401489258,21.47231674194336,39.86465072631836,35.47999954223633,21.241159439086914,7.035358905792236,49.82698059082031,18.49672508239746,18.3542423248291,28.48138999938965,22.446821212768555,13.104934692382812,14.24967098236084,31.727556228637695,36.66543197631836,3.5335826873779297,20.340717315673828,31.887657165527344,17.472749710083008,14.437342643737793,11.812779426574707,25.600004196166992,13.964381217956543,27.548301696777344,22.55023193359375,18.195470809936523,11.373973846435547,4.376375675201416,23.45895004272461,27.953622817993164,20.217798233032227,144.10000610351562,37.369956970214844,13.888590812683105,11.342376708984375,15.770795822143555,3.865319013595581,11.649988174438477,11.877657890319824,20.262893676757812,16.409114837646484
2004-01-22,67.30531311035156,10.95138168334961,13.553618431091309,6.965112209320068,838.2034912109375,26.46377944946289,42.164306640625,8.115591049194336,32.00114440917969,29.54024887084961,24.796993255615234,11.281427383422852,6.360000133514404,13.186545372009277,305.395263671875,24.6568603515625,4.133679389953613,17.84553337097168,15.608829498291016,8.302555084228516,54.40672302246094,13.973119735717773,18.468345642089844,19.188508987426758,30.690509796142578,19.55097198486328,9.600000381469727,12.360153198242188,10.497471809387207,7.73724889755249,56.67744064331055,28.893333435058594,94.32078552246094,72.247802734375,10.213213920593262,21.647037506103516,39.52690887451172,35.099998474121094,21.03045082092285,7.105045795440674,49.7301025390625,18.169307708740234,18.375423431396484,28.74691390991211,22.357255935668945,12.98646354675293,14.177088737487793,31.445003509521484,36.826881408691406,3.535546064376831,20.27914810180664,31.45674705505371,17.293701171875,14.412496566772461,11.668227195739746,25.793994903564453,14.16425895690918,27.57052230834961,22.1239070892334,18.04290199279785,11.37775707244873,4.34829044342041,23.544790267944336,27.542543411254883,19.854862213134766,145.60000610351562,37.38545227050781,13.843873977661133,11.48637866973877,15.5690336227417,3.776381492614746,11.59114933013916,11.84740924835205,20.189529418945312,16.06125831604004
2004-01-23,65.40234375,10.923418998718262,13.469117164611816,6.984731197357178,828.931884765625,26.41082000732422,43.85171127319336,8.067191123962402,31.97553062438965,28.817224502563477,24.666486740112305,11.15867805480957,6.400000095367432,12.997411727905273,303.1661376953125,24.706750869750977,4.12832498550415,18.305063247680664,15.532674789428711,8.200793266296387,54.3406982421875,14.137587547302246,17.88589096069336,19.13345718383789,30.291759490966797,19.036474227905273,11.520000457763672,12.443313598632812,10.350441932678223,7.4546942710876465,56.75078582763672,28.78650665283203,93.44853973388672,71.57876586914062,10.462845802307129,21.641014099121094,39.49565887451172,35.689998626708984,20.84899139404297,7.05208158493042,49.92900085449219,18.238245010375977,17.92207908630371,28.719816207885742,22.16693115234375,13.173372268676758,14.098916053771973,31.175315856933594,36.75961685180664,3.564992904663086,20.134002685546875,31.15720558166504,17.58388328552246,14.36900806427002,11.676261901855469,25.799530029296875,14.16425895690918,27.328813552856445,21.95212173461914,19.403091430664062,11.438272476196289,4.364810943603516,23.912689208984375,27.865530014038086,19.379301071166992,145.0,37.359622955322266,13.943255424499512,11.520081520080566,15.498139381408691,3.7695400714874268,11.815644264221191,11.254952430725098,20.072145462036133,16.349124908447266
2004-01-26,65.30995178222656,11.154752731323242,13.469117164611816,6.984731197357178,838.4447021484375,26.852073669433594,44.8120231628418,8.01878833770752,32.60916519165039,29.22348976135254,24.960893630981445,11.266986846923828,6.539999961853027,13.16894817352295,306.8412170410156,24.953311920166016,4.037300109863281,18.416912078857422,15.654520988464355,8.337244987487793,54.03986358642578,14.254292488098145,18.455257415771484,19.28758430480957,30.615278244018555,19.313512802124023,11.520000457763672,12.336702346801758,10.288782119750977,7.5159173011779785,56.68556213378906,29.663007736206055,96.06536865234375,73.57868194580078,10.59309196472168,21.869951248168945,40.20238494873047,35.599998474121094,21.299684524536133,7.280648231506348,50.92349624633789,18.628854751586914,18.252553939819336,28.99077796936035,22.536376953125,13.212862014770508,14.115669250488281,31.785350799560547,36.98834991455078,3.58658766746521,20.75853157043457,31.70374298095703,17.781452178955078,14.499456405639648,11.620046615600586,25.932540893554688,14.43860149383545,27.737247467041016,22.31479835510254,19.821874618530273,11.392888069152832,4.409417629241943,23.618366241455078,27.997676849365234,20.017547607421875,144.89999389648438,37.76279067993164,14.012826919555664,11.57216739654541,15.825329780578613,3.7319142818450928,11.902822494506836,11.297651290893555,20.321578979492188,16.73297119140625
2004-01-27,65.14366912841797,11.03018569946289,13.431087493896484,6.9127912521362305,824.2359619140625,26.58731460571289,44.24270248413086,8.131728172302246,32.3083610534668,28.879196166992188,24.888042449951172,10.613563537597656,6.639999866485596,13.155755043029785,301.65997314453125,24.06977653503418,4.033729553222656,18.392728805541992,15.614921569824219,8.142976760864258,53.71701431274414,14.190630912780762,17.99715232849121,19.309600830078125,30.53251075744629,19.123544692993164,10.5600004196167,12.174656867980957,10.299848556518555,7.506497859954834,56.441062927246094,29.27975082397461,96.20610046386719,72.69380950927734,10.53520679473877,21.653059005737305,39.8834114074707,35.5099983215332,20.895824432373047,7.141279220581055,50.38801193237305,18.169307708740234,18.091556549072266,28.87155532836914,22.407642364501953,13.1602144241333,14.210589408874512,31.42575454711914,36.82240295410156,3.5990188121795654,20.828889846801758,30.857669830322266,17.441875457763672,14.443553924560547,11.403225898742676,25.744104385375977,14.187775611877441,27.556636810302734,21.175838470458984,20.12701416015625,11.42314624786377,4.287162780761719,23.777790069580078,27.615951538085938,19.08519172668457,142.60000610351562,37.62321090698242,14.186738967895508,11.360761642456055,15.653554916381836,3.7284927368164062,11.863593101501465,11.119738578796387,20.145517349243164,18.172372817993164
2004-01-28,62.40934371948242,11.134415626525879,13.633882522583008,6.801610469818115,820.021484375,26.499061584472656,44.10550308227539,7.631562232971191,31.841135025024414,28.603763580322266,24.432798385620117,10.389741897583008,6.579999923706055,13.006214141845703,296.59906005859375,23.371177673339844,3.998032331466675,18.199243545532227,15.490025520324707,7.851579666137695,51.655208587646484,14.153498649597168,17.525943756103516,19.09603500366211,30.92378044128418,18.735685348510742,10.5600004196167,12.330306053161621,10.478500366210938,7.383285045623779,55.699405670166016,29.04412269592285,94.99614715576172,70.71554565429688,10.64012336730957,20.99034309387207,39.5706901550293,35.15999984741211,20.884119033813477,6.767768859863281,49.66379928588867,18.025699615478516,17.79920768737793,28.80652618408203,21.89823341369629,13.002256393432617,13.881147384643555,30.8221492767334,35.88053512573242,3.6415534019470215,21.066390991210938,29.985328674316406,17.108476638793945,14.04596996307373,11.194433212280273,25.633264541625977,14.0506010055542,27.401042938232422,20.946775436401367,20.078325271606445,11.476104736328125,4.2227325439453125,22.974565505981445,26.368009567260742,19.223583221435547,138.89999389648438,37.442325592041016,14.171828269958496,11.262718200683594,15.558119773864746,3.5916662216186523,11.610761642456055,10.913816452026367,19.959659576416016,17.728557586669922
2004-01-29,61.52254867553711,11.121703147888184,13.828227043151855,6.291490077972412,834.10986328125,26.37552261352539,44.57880783081055,7.510552883148193,32.60916519165039,29.127084732055664,24.56025505065918,10.382524490356445,6.619999885559082,12.676326751708984,300.54730224609375,22.678436279296875,3.90878963470459,18.413883209228516,15.825104713439941,8.001908302307129,51.068206787109375,14.164107322692871,16.98931121826172,19.223737716674805,31.044160842895508,19.353084564208984,9.600000381469727,12.441184043884277,10.536995887756348,7.0326032638549805,55.666778564453125,29.42426109313965,95.7558364868164,71.50682830810547,10.936785697937012,21.448232650756836,39.67700958251953,35.540000915527344,21.042152404785156,6.767768859863281,49.98511505126953,17.744226455688477,17.650911331176758,29.202096939086914,21.859058380126953,13.054909706115723,14.238508224487305,31.823862075805664,35.66525650024414,3.661184787750244,21.23350715637207,30.39521598815918,17.231958389282227,13.840959548950195,11.395195007324219,26.06001853942871,14.387661933898926,28.062326431274414,20.329570770263672,20.068584442138672,11.48758316040039,4.245861053466797,23.311796188354492,26.059709548950195,19.154705047607422,137.5,37.478492736816406,14.082388877868652,11.363823890686035,15.770795822143555,3.468524217605591,11.874491691589355,10.818909645080566,20.282466888427734,17.740554809570312
2004-01-30,63.14834976196289,10.95138168334961,13.794428825378418,6.38305139541626,836.2771606445312,26.746185302734375,44.35245132446289,7.583157539367676,33.17879104614258,28.748353958129883,24.724151611328125,10.523320198059082,6.880000114440918,12.337646484375,300.54730224609375,22.933809280395508,3.878448486328125,18.749454498291016,15.617960929870605,7.886270999908447,52.15414047241211,13.967820167541504,16.82570457458496,19.012367248535156,31.563304901123047,18.99689483642578,11.520000457763672,12.468892097473145,10.589162826538086,6.890434265136719,54.83546447753906,28.723695755004883,94.6303482055664,71.61471557617188,10.907842636108398,21.369905471801758,40.239898681640625,35.380001068115234,21.141653060913086,6.631190299987793,50.60731506347656,17.531694412231445,17.90935516357422,28.947416305541992,21.769506454467773,12.962772369384766,14.372514724731445,31.605539321899414,35.47239685058594,3.637626886367798,20.9344482421875,30.589658737182617,17.07142448425293,13.853385925292969,11.1301908493042,26.193038940429688,14.356302261352539,28.08454132080078,20.724069595336914,19.860828399658203,11.403392791748047,4.2128190994262695,23.275001525878906,25.79545021057129,19.630596160888672,138.39999389648438,36.83758544921875,14.047612190246582,11.29335880279541,15.653554916381836,3.468524217605591,11.737177848815918,11.00513744354248,19.949878692626953,17.560630798339844
2004-02-02,61.8550910949707,11.053071975708008,13.781758308410645,6.173769950866699,853.4962158203125,27.016826629638672,45.36076354980469,7.381479263305664,33.62678909301758,29.292354583740234,24.751474380493164,10.628006935119629,7.039999961853027,12.566364288330078,299.02874755859375,22.745935440063477,3.8820178508758545,19.07293128967285,15.334671974182129,7.883955955505371,52.44762420654297,14.089841842651367,17.146373748779297,18.97713851928711,31.36016273498535,18.838590621948242,12.0,12.515802383422852,10.567031860351562,6.610836982727051,54.74582290649414,28.64827537536621,94.6303482055664,71.8017807006836,11.03084945678711,21.261451721191406,40.583885192871094,35.369998931884766,21.048004150390625,6.717597961425781,50.68891143798828,17.41680145263672,18.011049270629883,29.00702476501465,21.836673736572266,13.060176849365234,14.512113571166992,32.5237922668457,34.983516693115234,3.6062183380126953,21.141149520874023,30.505586624145508,16.91707992553711,13.60489559173584,10.953523635864258,26.56991195678711,14.662005424499512,28.251245498657227,19.890527725219727,19.997161865234375,11.338340759277344,4.371420383453369,23.66128921508789,25.53116226196289,19.35508155822754,138.0,36.74455261230469,14.196678161621094,11.489441871643066,15.694454193115234,3.4206364154815674,11.920262336730957,10.987231254577637,19.900959014892578,17.66858673095703
2004-02-03,63.00055694580078,11.248812675476074,14.254950523376465,6.2587890625,851.8106689453125,26.734392166137695,45.42936706542969,7.341140270233154,33.60759735107422,29.677955627441406,24.73933982849121,10.74352741241455,7.099999904632568,12.601548194885254,296.90283203125,22.61383628845215,3.8427517414093018,19.030607223510742,15.794646263122559,7.814575672149658,52.64573669433594,14.174720764160156,17.283802032470703,18.90227699279785,30.84100341796875,18.411161422729492,9.119999885559082,12.79298210144043,10.557548522949219,6.501841068267822,54.4197883605957,28.877613067626953,93.44853973388672,72.7657699584961,10.925933837890625,21.116863250732422,40.633907318115234,35.45000076293945,20.767051696777344,6.664640426635742,51.00000762939453,18.03718376159668,17.6551513671875,29.175012588500977,21.903854370117188,13.11808967590332,14.601447105407715,33.00539779663086,35.38718032836914,3.6075282096862793,21.330257415771484,30.363710403442383,16.849166870117188,13.598676681518555,11.170345306396484,26.409183502197266,14.779585838317871,28.345726013183594,19.54692840576172,20.006900787353516,11.288590431213379,4.308639049530029,23.912689208984375,25.340316772460938,19.261157989501953,137.5,36.69804000854492,13.888590812683105,11.406718254089355,15.803513526916504,3.5061519145965576,11.990010261535645,10.922765731811523,19.764022827148438,17.20077133178711
